年份,縣市,鄉鎮市區,里別,是否為金三角商圈,是否為東大門/歷史夜市周邊,存續營利事業累積家數,該年新設家數,開立發票店家數,登記資本總額(元),平均資本額(元),申報體系推估銷售額(千元),夜市與觀光實質現金金流增額(千元),綜合推估實質商圈消費總額(千元)
2017,花蓮縣,花蓮市,國風里,否,否,175,14,97,291454800,1665456,2258335.03,0.0,2258335.03
2017,花蓮縣,花蓮市,國魂里,否,否,125,8,67,871691300,6973530,2325472.72,0.0,2325472.72
2017,花蓮縣,花蓮市,市區其他未標示里,否,否,112,2,9,34590290,308841,218156.4,0.0,218156.4
2017,花蓮縣,花蓮市,民主里,是,是,386,30,19,146297000,379007,544232.53,0.0,544232.53
2017,花蓮縣,花蓮市,民享里,否,否,91,10,59,216201000,2375835,1418079.32,0.0,1418079.32
2017,花蓮縣,花蓮市,民勤里,否,否,101,7,50,217791001,2156346,1241241.95,0.0,1241241.95
2017,花蓮縣,花蓮市,民孝里,否,否,145,2,66,637369500,4395651,2038019.49,0.0,2038019.49
2017,花蓮縣,花蓮市,民德里,否,否,58,3,35,192029000,3310844,914065.6,0.0,914065.6
2017,花蓮縣,花蓮市,民心里,否,否,177,2,164,2546015200,14384266,6163087.81,0.0,6163087.81
2017,花蓮縣,花蓮市,民意里,否,否,58,4,33,326267000,5625293,1027668.92,0.0,1027668.92
2017,花蓮縣,花蓮市,民政里,否,否,100,5,52,280807848,2808078,1352909.89,0.0,1352909.89
2017,花蓮縣,花蓮市,民族里,是,是,86,2,38,520629350,6053829,1348888.62,0.0,1348888.62
2017,花蓮縣,花蓮市,民有里,否,否,10,0,3,1375000,137500,61121.36,0.0,61121.36
2017,花蓮縣,花蓮市,民樂里,否,否,13,1,7,32097000,2469000,175608.27,0.0,175608.27
2017,花蓮縣,花蓮市,民權里,否,否,14,0,8,27694000,1978142,190430.26,0.0,190430.26
2017,花蓮縣,花蓮市,民治里,否,否,2,0,0,70000,35000,79.94,0.0,79.94
2017,花蓮縣,花蓮市,民生里,是,是,227,11,85,368784000,1624599,2108443.15,0.0,2108443.15
2017,花蓮縣,花蓮市,民立里,否,否,56,6,39,677210140,12093038,1547559.16,0.0,1547559.16
2017,花蓮縣,花蓮市,民運里,否,否,131,11,49,372983000,2847198,1398625.75,0.0,1398625.75
2018,花蓮縣,花蓮市,主信里,否,否,68,2,35,123660000,1818529,827334.07,0.0,827334.07
2018,花蓮縣,花蓮市,主力里,是,否,207,15,122,431989000,2086903,2884955.91,0.0,2884955.91
2018,花蓮縣,花蓮市,主勤里,是,否,92,1,43,83529000,907923,936458.65,0.0,936458.65
2018,花蓮縣,花蓮市,主和里,否,否,136,6,71,230094500,1691871,1654031.74,0.0,1654031.74
2018,花蓮縣,花蓮市,主商里,是,是,104,3,47,1115795000,10728798,2221585.16,144400.0,2365985.16
2018,花蓮縣,花蓮市,主學里,是,否,115,5,50,173457000,1508321,1178163.67,0.0,1178163.67
2018,花蓮縣,花蓮市,主安里,是,否,107,4,50,270539000,2528401,1291688.38,0.0,1291688.38
2018,花蓮縣,花蓮市,主工里,是,是,94,5,43,244988000,2606255,1125263.86,0.0,1125263.86
2018,花蓮縣,花蓮市,主權里,否,否,228,8,121,370049999,1623026,2793019.77,0.0,2793019.77
2018,花蓮縣,花蓮市,主睦里,否,否,89,5,36,150640000,1692584,878390.22,0.0,878390.22
2018,花蓮縣,花蓮市,主義里,否,否,31,2,13,9766000,315032,265005.44,0.0,265005.44
2018,花蓮縣,花蓮市,主計里,是,否,75,3,29,183733000,2449773,780542.19,0.0,780542.19
2018,花蓮縣,花蓮市,主農里,否,否,146,10,77,208829900,1430341,1746204.97,0.0,1746204.97
2018,花蓮縣,花蓮市,國光里,否,否,87,4,40,77430000,890000,870806.96,0.0,870806.96
2018,花蓮縣,花蓮市,國威里,是,否,177,14,86,492813000,2784254,2253845.21,0.0,2253845.21
2018,花蓮縣,花蓮市,國安里,否,否,104,6,56,225995000,2173028,1356639.4,0.0,1356639.4
2018,花蓮縣,花蓮市,國富里,否,否,311,16,152,382954900,1231366,3412813.96,0.0,3412813.96
2018,花蓮縣,花蓮市,國強里,否,否,68,4,45,195614000,2876676,1106540.55,0.0,1106540.55
2018,花蓮縣,花蓮市,國慶里,否,否,103,8,67,2569821745,24949725,4312010.85,0.0,4312010.85
2018,花蓮縣,花蓮市,國治里,否,否,120,5,55,99705400,830878,1189453.64,0.0,1189453.64
2018,花蓮縣,花蓮市,國盛里,否,否,191,16,107,451451000,2363617,2615115.67,0.0,2615115.67
2018,花蓮縣,花蓮市,國福里,否,否,33,0,20,23610000,715454,417740.16,0.0,417740.16
2018,花蓮縣,花蓮市,國聯里,否,否,358,22,217,2210500840,6174583,6817817.08,0.0,6817817.08
2018,花蓮縣,花蓮市,國興里,否,否,149,10,71,240158800,1611804,1665800.62,0.0,1665800.62
2018,花蓮縣,花蓮市,國華里,否,否,109,10,46,181169606,1662106,1109156.28,0.0,1109156.28
2018,花蓮縣,花蓮市,國裕里,否,否,289,19,183,1473297189,5097914,5292530.42,0.0,5292530.42
2018,花蓮縣,花蓮市,國防里,否,否,43,0,23,98791000,2297465,564174.22,0.0,564174.22
2018,花蓮縣,花蓮市,國風里,否,否,185,10,97,292357800,1580312,2234011.28,0.0,2234011.28
2018,花蓮縣,花蓮市,國魂里,否,否,130,5,70,886370300,6818233,2401953.99,0.0,2401953.99
2018,花蓮縣,花蓮市,市區其他未標示里,否,否,113,1,10,34790290,307878,235748.37,0.0,235748.37
2018,花蓮縣,花蓮市,民主里,是,是,393,7,22,153706000,391109,608883.57,433200.0,1042083.57
2018,花蓮縣,花蓮市,民享里,否,否,96,5,63,217079000,2261239,1482759.27,0.0,1482759.27
2018,花蓮縣,花蓮市,民勤里,否,否,107,6,52,225291001,2105523,1277789.89,0.0,1277789.89
2018,花蓮縣,花蓮市,民孝里,否,否,149,4,69,639019499,4288721,2093202.97,0.0,2093202.97
2018,花蓮縣,花蓮市,民德里,否,否,62,4,38,193345726,3118479,967342.13,0.0,967342.13
2018,花蓮縣,花蓮市,民心里,否,否,181,4,166,2547168200,14072752,6216670.65,0.0,6216670.65
2018,花蓮縣,花蓮市,民意里,否,否,60,2,34,329467000,5491116,1048491.91,0.0,1048491.91
2018,花蓮縣,花蓮市,民政里,否,否,108,8,57,290657848,2691276,1451760.72,0.0,1451760.72
2018,花蓮縣,花蓮市,民族里,是,是,92,6,39,525919350,5716514,1375750.1,577600.0,1953350.1
2018,花蓮縣,花蓮市,民有里,否,否,10,0,3,1375000,137500,60127.58,0.0,60127.58
2018,花蓮縣,花蓮市,民樂里,否,否,14,1,8,33097000,2364071,194755.16,0.0,194755.16
2018,花蓮縣,花蓮市,民權里,否,否,16,2,9,27704000,1731500,207955.31,0.0,207955.31
2018,花蓮縣,花蓮市,民治里,否,否,2,0,0,70000,35000,81.86,0.0,81.86
2018,花蓮縣,花蓮市,民生里,是,是,230,3,86,370837000,1612334,2111210.22,288800.0,2400010.22
2018,花蓮縣,花蓮市,民立里,否,否,57,1,39,677215140,11880967,1552670.77,0.0,1552670.77
2018,花蓮縣,花蓮市,民運里,否,否,137,6,50,373207000,2724138,1411745.2,0.0,1411745.2
2019,花蓮縣,花蓮市,主信里,否,否,71,3,37,134080000,1888450,864221.38,0.0,864221.38
2019,花蓮縣,花蓮市,主力里,是,否,216,9,125,434727000,2012625,2898034.68,0.0,2898034.68
2019,花蓮縣,花蓮市,主勤里,是,否,96,4,45,84289000,878010,957678.21,0.0,957678.21
2019,花蓮縣,花蓮市,主和里,否,否,140,4,74,230739500,1648139,1684077.59,0.0,1684077.59
2019,花蓮縣,花蓮市,主商里,是,是,108,4,49,1116025000,10333564,2257132.49,176400.0,2433532.49
2019,花蓮縣,花蓮市,主學里,是,否,120,5,52,173937000,1449475,1197390.71,0.0,1197390.71
2019,花蓮縣,花蓮市,主安里,是,否,111,4,52,271439000,2445396,1312987.57,0.0,1312987.57
2019,花蓮縣,花蓮市,主工里,是,是,98,4,46,246618000,2516510,1169193.98,0.0,1169193.98
2019,花蓮縣,花蓮市,主權里,否,否,252,24,132,374360999,1485559,2959892.92,0.0,2959892.92
2019,花蓮縣,花蓮市,主睦里,否,否,94,5,40,152328000,1620510,943039.02,0.0,943039.02
2019,花蓮縣,花蓮市,主義里,否,否,33,2,14,10166000,308060,278907.11,0.0,278907.11
2019,花蓮縣,花蓮市,主計里,是,否,79,4,31,184264000,2332455,809352.55,0.0,809352.55
2019,花蓮縣,花蓮市,主農里,否,否,161,15,82,217017900,1347937,1820297.74,0.0,1820297.74
2019,花蓮縣,花蓮市,國光里,否,否,90,3,42,77810000,864555,892813.71,0.0,892813.71
2019,花蓮縣,花蓮市,國威里,是,否,184,7,90,494689000,2688527,2301988.54,0.0,2301988.54
2019,花蓮縣,花蓮市,國安里,否,否,110,6,59,226953000,2063209,1393672.89,0.0,1393672.89
2019,花蓮縣,花蓮市,國富里,否,否,325,14,160,406169900,1249753,3531313.97,0.0,3531313.97
2019,花蓮縣,花蓮市,國強里,否,否,69,1,46,195664000,2835710,1108783.71,0.0,1108783.71
2019,花蓮縣,花蓮市,國慶里,否,否,109,6,69,2578944645,23660042,4372767.93,0.0,4372767.93
2019,花蓮縣,花蓮市,國治里,否,否,132,12,60,100556400,761790,1262880.08,0.0,1262880.08
2019,花蓮縣,花蓮市,國盛里,否,否,206,15,115,485225120,2355461,2767294.13,0.0,2767294.13
2019,花蓮縣,花蓮市,國福里,否,否,35,2,21,28310000,808857,433845.59,0.0,433845.59
2019,花蓮縣,花蓮市,國聯里,否,否,384,26,230,2236560840,5824377,7035669.31,0.0,7035669.31
2019,花蓮縣,花蓮市,國興里,否,否,165,16,83,245338800,1486901,1872935.59,0.0,1872935.59
2019,花蓮縣,花蓮市,國華里,否,否,117,8,48,182055606,1556030,1130771.87,0.0,1130771.87
2019,花蓮縣,花蓮市,國裕里,否,否,308,19,193,1506380077,4890844,5464720.13,0.0,5464720.13
2019,花蓮縣,花蓮市,國防里,否,否,45,2,24,101801000,2262244,578158.47,0.0,578158.47
2019,花蓮縣,花蓮市,國風里,否,否,195,10,101,308925800,1584234,2291421.94,0.0,2291421.94
2019,花蓮縣,花蓮市,國魂里,否,否,138,8,73,887298600,6429700,2443422.82,0.0,2443422.82
2019,花蓮縣,花蓮市,市區其他未標示里,否,否,116,3,11,34813290,300114,250945.46,0.0,250945.46
2019,花蓮縣,花蓮市,民主里,是,是,400,7,24,169022000,422555,657854.64,529200.0,1187054.64
2019,花蓮縣,花蓮市,民享里,否,否,103,7,64,219522000,2131281,1480167.97,0.0,1480167.97
2019,花蓮縣,花蓮市,民勤里,否,否,117,10,60,235499001,2012811,1422865.92,0.0,1422865.92
2019,花蓮縣,花蓮市,民孝里,否,否,157,8,75,640952499,4082499,2189480.78,0.0,2189480.78
2019,花蓮縣,花蓮市,民德里,否,否,66,4,41,231195726,3502965,1055604.4,0.0,1055604.4
2019,花蓮縣,花蓮市,民心里,否,否,181,0,166,2547168200,14072752,6184014.46,0.0,6184014.46
2019,花蓮縣,花蓮市,民意里,否,否,62,2,35,329970000,5322096,1058343.45,0.0,1058343.45
2019,花蓮縣,花蓮市,民政里,否,否,118,10,64,364252848,3086888,1651758.61,0.0,1651758.61
2019,花蓮縣,花蓮市,民族里,是,是,98,6,44,545707350,5568442,1485667.59,705600.0,2191267.59
2019,花蓮縣,花蓮市,民有里,否,否,10,0,3,1375000,137500,58813.28,0.0,58813.28
2019,花蓮縣,花蓮市,民樂里,否,否,17,3,9,33797000,1988058,211618.49,0.0,211618.49
2019,花蓮縣,花蓮市,民權里,否,否,16,0,9,27704000,1731500,204394.73,0.0,204394.73
2019,花蓮縣,花蓮市,民治里,否,否,2,0,0,70000,35000,82.99,0.0,82.99
2019,花蓮縣,花蓮市,民生里,是,是,240,10,88,376648000,1569366,2123918.9,352800.0,2476718.9
2019,花蓮縣,花蓮市,民立里,否,否,61,4,41,685563140,11238740,1594295.34,0.0,1594295.34
2019,花蓮縣,花蓮市,民運里,否,否,146,9,55,410894000,2814342,1535506.34,0.0,1535506.34
2020,花蓮縣,花蓮市,主信里,否,否,77,6,40,204763000,2659259,898838.16,0.0,898838.16
2020,花蓮縣,花蓮市,主力里,是,否,228,12,128,440392000,1931543,2641682.68,0.0,2641682.68
2020,花蓮縣,花蓮市,主勤里,是,否,99,3,46,84794000,856505,869129.01,0.0,869129.01
2020,花蓮縣,花蓮市,主和里,否,否,145,5,76,231059500,1593513,1535279.21,0.0,1535279.21
2020,花蓮縣,花蓮市,主商里,是,是,120,12,52,1118434000,9320283,2099073.22,132000.0,2231073.22
2020,花蓮縣,花蓮市,主學里,是,否,127,7,53,174607000,1374858,1085367.17,0.0,1085367.17
2020,花蓮縣,花蓮市,主安里,是,否,116,5,56,278237000,2398594,1249167.19,0.0,1249167.19
2020,花蓮縣,花蓮市,主工里,是,是,107,9,50,248866000,2325850,1115808.42,0.0,1115808.42
2020,花蓮縣,花蓮市,主權里,否,否,274,22,140,409313999,1493846,2810323.62,0.0,2810323.62
2020,花蓮縣,花蓮市,主睦里,否,否,96,2,40,152381000,1587302,841641.0,0.0,841641.0
2020,花蓮縣,花蓮市,主義里,否,否,37,4,16,10621000,287054,281698.33,0.0,281698.33
2020,花蓮縣,花蓮市,主計里,是,否,84,5,33,186616000,2221619,760853.82,0.0,760853.82
2020,花蓮縣,花蓮市,主農里,否,否,171,10,89,253532900,1482648,1779275.53,0.0,1779275.53
2020,花蓮縣,花蓮市,國光里,否,否,93,3,44,78830000,847634,828854.15,0.0,828854.15
2020,花蓮縣,花蓮市,國威里,是,否,201,17,99,500879000,2491935,2218171.8,0.0,2218171.8
2020,花蓮縣,花蓮市,國安里,否,否,116,6,64,236051000,2034922,1338153.79,0.0,1338153.79
2020,花蓮縣,花蓮市,國富里,否,否,338,13,164,409423900,1211313,3215595.14,0.0,3215595.14
2020,花蓮縣,花蓮市,國強里,否,否,75,6,51,198664000,2648853,1077872.96,0.0,1077872.96
2020,花蓮縣,花蓮市,國慶里,否,否,120,11,73,2583755645,21531297,4053600.67,0.0,4053600.67
2020,花蓮縣,花蓮市,國治里,否,否,141,9,62,116617400,827073,1173978.75,0.0,1173978.75
2020,花蓮縣,花蓮市,國盛里,否,否,227,21,124,495067120,2180912,2633858.5,0.0,2633858.5
2020,花蓮縣,花蓮市,國福里,否,否,37,2,22,28515000,770675,402525.1,0.0,402525.1
2020,花蓮縣,花蓮市,國聯里,否,否,407,23,245,2241111840,5506417,6583045.53,0.0,6583045.53
2020,花蓮縣,花蓮市,國興里,否,否,190,25,97,256976800,1352509,1918086.51,0.0,1918086.51
2020,花蓮縣,花蓮市,國華里,否,否,126,9,53,185885606,1475282,1097682.55,0.0,1097682.55
2020,花蓮縣,花蓮市,國裕里,否,否,328,20,202,1512776077,4612122,5061861.77,0.0,5061861.77
2020,花蓮縣,花蓮市,國防里,否,否,52,7,26,106712000,2052153,555435.54,0.0,555435.54
2020,花蓮縣,花蓮市,國風里,否,否,214,19,110,322369320,1506398,2208947.24,0.0,2208947.24
2020,花蓮縣,花蓮市,國魂里,否,否,148,10,80,929996600,6283760,2365990.66,0.0,2365990.66
2020,花蓮縣,花蓮市,市區其他未標示里,否,否,126,10,13,40282290,319700,263442.27,0.0,263442.27
2020,花蓮縣,花蓮市,民主里,是,是,409,9,24,170341000,416481,591150.94,396000.0,987150.94
2020,花蓮縣,花蓮市,民享里,否,否,111,8,69,259226000,2335369,1447865.7,0.0,1447865.7
2020,花蓮縣,花蓮市,民勤里,否,否,124,7,63,245657001,1981104,1331761.5,0.0,1331761.5
2020,花蓮縣,花蓮市,民孝里,否,否,163,6,77,641573499,3936033,2000410.62,0.0,2000410.62
2020,花蓮縣,花蓮市,民德里,否,否,70,4,43,232695726,3324224,979982.51,0.0,979982.51
2020,花蓮縣,花蓮市,民心里,否,否,183,2,167,2576368200,14078514,5632377.58,0.0,5632377.58
2020,花蓮縣,花蓮市,民意里,否,否,64,2,36,335170000,5237031,973707.44,0.0,973707.44
2020,花蓮縣,花蓮市,民政里,否,否,135,17,73,391895848,2902932,1660256.34,0.0,1660256.34
2020,花蓮縣,花蓮市,民族里,是,是,103,5,49,553027350,5369197,1431048.18,528000.0,1959048.18
2020,花蓮縣,花蓮市,民有里,否,否,14,4,4,2020000,144285,69730.94,0.0,69730.94
2020,花蓮縣,花蓮市,民樂里,否,否,21,4,13,39597000,1885571,262693.99,0.0,262693.99
2020,花蓮縣,花蓮市,民權里,否,否,19,3,11,28124000,1480210,216403.72,0.0,216403.72
2020,花蓮縣,花蓮市,民治里,否,否,2,0,0,70000,35000,76.43,0.0,76.43
2020,花蓮縣,花蓮市,民生里,是,是,254,14,90,378902000,1491740,1933050.37,264000.0,2197050.37
2020,花蓮縣,花蓮市,民立里,否,否,64,3,44,685863140,10716611,1491688.2,0.0,1491688.2
2020,花蓮縣,花蓮市,民運里,否,否,153,7,57,412410000,2695490,1412555.23,0.0,1412555.23
2021,花蓮縣,花蓮市,主信里,否,否,85,8,42,206083000,2424505,918513.33,0.0,918513.33
2021,花蓮縣,花蓮市,主力里,是,否,249,21,135,493155000,1980542,2763054.81,0.0,2763054.81
2021,花蓮縣,花蓮市,主勤里,是,否,114,15,52,87836000,770491,950067.66,0.0,950067.66
2021,花蓮縣,花蓮市,主和里,否,否,159,14,81,236497166,1487403,1591399.29,0.0,1591399.29
2021,花蓮縣,花蓮市,主商里,是,是,128,8,53,1119402000,8745328,2120244.3,0.0,2120244.3
2021,花蓮縣,花蓮市,主學里,是,否,137,10,57,176713000,1289875,1131381.78,0.0,1131381.78
2021,花蓮縣,花蓮市,主安里,是,否,123,7,58,278745000,2266219,1261884.7,0.0,1261884.7
2021,花蓮縣,花蓮市,主工里,是,是,116,9,53,256210888,2208714,1154774.38,0.0,1154774.38
2021,花蓮縣,花蓮市,主權里,否,否,301,27,153,419299599,1393021,2975310.51,0.0,2975310.51
2021,花蓮縣,花蓮市,主睦里,否,否,104,8,41,153184000,1472923,842965.14,0.0,842965.14
2021,花蓮縣,花蓮市,主義里,否,否,39,2,17,10851000,278230,290617.66,0.0,290617.66
2021,花蓮縣,花蓮市,主計里,是,否,93,9,35,192894000,2074129,789092.96,0.0,789092.96
2021,花蓮縣,花蓮市,主農里,否,否,181,10,95,277593900,1533667,1866702.78,0.0,1866702.78
2021,花蓮縣,花蓮市,國光里,否,否,94,1,44,78880000,839148,809000.62,0.0,809000.62
2021,花蓮縣,花蓮市,國威里,是,否,219,18,108,505578001,2308575,2334656.54,0.0,2334656.54
2021,花蓮縣,花蓮市,國安里,否,否,120,4,68,237651000,1980425,1379733.82,0.0,1379733.82
2021,花蓮縣,花蓮市,國富里,否,否,357,19,171,428739800,1200951,3280731.44,0.0,3280731.44
2021,花蓮縣,花蓮市,國強里,否,否,78,3,52,199172000,2553487,1074595.77,0.0,1074595.77
2021,花蓮縣,花蓮市,國慶里,否,否,123,3,75,2584215645,21009883,4119009.6,0.0,4119009.6
2021,花蓮縣,花蓮市,國治里,否,否,155,14,68,118535400,764744,1246504.32,0.0,1246504.32
2021,花蓮縣,花蓮市,國盛里,否,否,257,30,141,524448120,2040654,2896343.21,0.0,2896343.21
2021,花蓮縣,花蓮市,國福里,否,否,44,7,28,29407000,668340,491565.9,0.0,491565.9
2021,花蓮縣,花蓮市,國聯里,否,否,437,30,260,2260107840,5171871,6787026.39,0.0,6787026.39
2021,花蓮縣,花蓮市,國興里,否,否,208,18,112,279401800,1343277,2147205.84,0.0,2147205.84
2021,花蓮縣,花蓮市,國華里,否,否,146,20,63,197374606,1351880,1252778.96,0.0,1252778.96
2021,花蓮縣,花蓮市,國裕里,否,否,355,27,211,1536326077,4327679,5174803.97,0.0,5174803.97
2021,花蓮縣,花蓮市,國防里,否,否,55,3,28,106862000,1942945,578198.48,0.0,578198.48
2021,花蓮縣,花蓮市,國風里,否,否,227,13,112,323180320,1423701,2196171.64,0.0,2196171.64
2021,花蓮縣,花蓮市,國魂里,否,否,164,16,90,939255600,5727168,2524858.07,0.0,2524858.07
2021,花蓮縣,花蓮市,市區其他未標示里,否,否,136,10,14,40663290,298994,274818.69,0.0,274818.69
2021,花蓮縣,花蓮市,民主里,是,是,431,22,32,177928900,412828,723210.96,0.0,723210.96
2021,花蓮縣,花蓮市,民享里,否,否,121,10,74,270747000,2237578,1515038.73,0.0,1515038.73
2021,花蓮縣,花蓮市,民勤里,否,否,135,11,66,254225001,1883148,1365509.2,0.0,1365509.2
2021,花蓮縣,花蓮市,民孝里,否,否,176,13,84,650286499,3694809,2103361.87,0.0,2103361.87
2021,花蓮縣,花蓮市,民德里,否,否,80,10,48,233515726,2918946,1047483.93,0.0,1047483.93
2021,花蓮縣,花蓮市,民心里,否,否,189,6,173,2614611200,13833921,5758367.4,0.0,5758367.4
2021,花蓮縣,花蓮市,民意里,否,否,75,11,41,352327999,4697706,1065705.55,0.0,1065705.55
2021,花蓮縣,花蓮市,民政里,否,否,153,18,84,438330848,2864907,1866291.77,0.0,1866291.77
2021,花蓮縣,花蓮市,民族里,是,是,111,8,51,555640350,5005768,1456920.53,0.0,1456920.53
2021,花蓮縣,花蓮市,民有里,否,否,20,6,5,2628000,131400,84845.55,0.0,84845.55
2021,花蓮縣,花蓮市,民樂里,否,否,26,5,16,41156000,1582923,308132.25,0.0,308132.25
2021,花蓮縣,花蓮市,民權里,否,否,19,0,11,28124000,1480210,211649.94,0.0,211649.94
2021,花蓮縣,花蓮市,民治里,否,否,2,0,0,70000,35000,78.29,0.0,78.29
2021,花蓮縣,花蓮市,民生里,是,是,266,12,93,380045880,1428743,1948531.75,0.0,1948531.75
2021,花蓮縣,花蓮市,民立里,否,否,69,5,47,686813140,9953813,1538110.95,0.0,1538110.95
2021,花蓮縣,花蓮市,民運里,否,否,175,22,68,419159168,2395195,1582748.75,0.0,1582748.75
2022,花蓮縣,花蓮市,主信里,否,否,88,3,44,206483000,2346397,968272.98,0.0,968272.98
2022,花蓮縣,花蓮市,主力里,是,否,264,15,142,500435000,1895587,2929296.19,0.0,2929296.19
2022,花蓮縣,花蓮市,主勤里,是,否,121,7,55,88391000,730504,1010312.05,0.0,1010312.05
2022,花蓮縣,花蓮市,主和里,否,否,168,9,86,237749166,1415173,1697079.25,0.0,1697079.25
2022,花蓮縣,花蓮市,主商里,是,是,137,9,56,1120680000,8180145,2243477.84,0.0,2243477.84
2022,花蓮縣,花蓮市,主學里,是,否,148,11,61,179766000,1214635,1216860.41,0.0,1216860.41
2022,花蓮縣,花蓮市,主安里,是,否,133,10,61,280180000,2106616,1335211.74,0.0,1335211.74
2022,花蓮縣,花蓮市,主工里,是,是,121,5,57,260220888,2150585,1245786.79,0.0,1245786.79
2022,花蓮縣,花蓮市,主權里,否,否,321,20,163,474542599,1478325,3244755.98,0.0,3244755.98
2022,花蓮縣,花蓮市,主睦里,否,否,105,1,41,153384000,1460800,856263.35,0.0,856263.35
2022,花蓮縣,花蓮市,主義里,否,否,40,1,17,10951000,273775,292984.2,0.0,292984.2
2022,花蓮縣,花蓮市,主計里,是,否,100,7,38,194636000,1946360,855459.0,0.0,855459.0
2022,花蓮縣,花蓮市,主農里,否,否,192,11,102,287259900,1496145,2019036.14,0.0,2019036.14
2022,花蓮縣,花蓮市,國光里,否,否,107,13,51,83001000,775710,938058.74,0.0,938058.74
2022,花蓮縣,花蓮市,國威里,是,否,230,11,113,520241001,2261917,2474861.82,0.0,2474861.82
2022,花蓮縣,花蓮市,國安里,否,否,124,4,70,238011000,1919443,1433785.98,0.0,1433785.98
2022,花蓮縣,花蓮市,國富里,否,否,379,22,182,439424800,1159432,3516392.18,0.0,3516392.18
2022,花蓮縣,花蓮市,國強里,否,否,88,10,58,202097777,2296565,1193756.04,0.0,1193756.04
2022,花蓮縣,花蓮市,國慶里,否,否,128,5,79,2585865645,20202075,4349322.82,0.0,4349322.82
2022,花蓮縣,花蓮市,國治里,否,否,161,6,72,121400400,754039,1329295.03,0.0,1329295.03
2022,花蓮縣,花蓮市,國盛里,否,否,280,23,153,538250120,1922321,3155092.65,0.0,3155092.65
2022,花蓮縣,花蓮市,國福里,否,否,49,5,32,30457000,621571,563101.39,0.0,563101.39
2022,花蓮縣,花蓮市,國聯里,否,否,458,21,270,2268850840,4953822,7122425.78,0.0,7122425.78
2022,花蓮縣,花蓮市,國興里,否,否,224,16,118,283732800,1266664,2278480.85,0.0,2278480.85
2022,花蓮縣,花蓮市,國華里,否,否,158,12,68,202610606,1282345,1359111.65,0.0,1359111.65
2022,花蓮縣,花蓮市,國裕里,否,否,387,32,233,1566941077,4048943,5685551.9,0.0,5685551.9
2022,花蓮縣,花蓮市,國防里,否,否,59,4,31,116387000,1972661,647906.27,0.0,647906.27
2022,花蓮縣,花蓮市,國風里,否,否,247,20,121,332831320,1347495,2385775.37,0.0,2385775.37
2022,花蓮縣,花蓮市,國魂里,否,否,175,11,98,949943500,5428248,2734196.95,0.0,2734196.95
2022,花蓮縣,花蓮市,市區其他未標示里,否,否,145,9,18,41003290,282781,344879.97,0.0,344879.97
2022,花蓮縣,花蓮市,民主里,是,是,436,5,34,178598900,409630,770656.67,0.0,770656.67
2022,花蓮縣,花蓮市,民享里,否,否,128,7,77,272212000,2126656,1589422.25,0.0,1589422.25
2022,花蓮縣,花蓮市,民勤里,否,否,150,15,75,256513001,1710086,1537968.65,0.0,1537968.65
2022,花蓮縣,花蓮市,民孝里,否,否,186,10,92,665531499,3578126,2300128.65,0.0,2300128.65
2022,花蓮縣,花蓮市,民德里,否,否,88,8,51,234465726,2664383,1116580.18,0.0,1116580.18
2022,花蓮縣,花蓮市,民心里,否,否,194,5,176,2677411200,13801088,6055307.84,0.0,6055307.84
2022,花蓮縣,花蓮市,民意里,否,否,78,3,44,357027999,4577282,1145710.4,0.0,1145710.4
2022,花蓮縣,花蓮市,民政里,否,否,164,11,88,442891848,2700560,1971817.57,0.0,1971817.57
2022,花蓮縣,花蓮市,民族里,是,是,119,8,55,590973350,4966162,1602672.58,0.0,1602672.58
2022,花蓮縣,花蓮市,民有里,否,否,21,1,5,2678000,127523,85531.97,0.0,85531.97
2022,花蓮縣,花蓮市,民樂里,否,否,28,2,18,41454000,1480500,345411.19,0.0,345411.19
2022,花蓮縣,花蓮市,民權里,否,否,23,4,11,28477000,1238130,214790.24,0.0,214790.24
2022,花蓮縣,花蓮市,民治里,否,否,2,0,0,70000,35000,82.5,0.0,82.5
2022,花蓮縣,花蓮市,民生里,是,是,277,11,97,380880880,1375021,2047005.4,0.0,2047005.4
2022,花蓮縣,花蓮市,民立里,否,否,75,6,50,717713140,9569508,1669676.79,0.0,1669676.79
2022,花蓮縣,花蓮市,民運里,否,否,184,9,74,425312056,2311478,1720445.8,0.0,1720445.8
2023,花蓮縣,花蓮市,主信里,否,否,92,4,44,206863000,2248510,954754.34,0.0,954754.34
2023,花蓮縣,花蓮市,主力里,是,否,282,18,148,503155000,1784237,2979681.22,0.0,2979681.22
2023,花蓮縣,花蓮市,主勤里,是,否,136,15,60,95756000,704088,1077783.87,0.0,1077783.87
2023,花蓮縣,花蓮市,主和里,否,否,182,14,94,241696054,1328000,1798816.59,0.0,1798816.59
2023,花蓮縣,花蓮市,主商里,是,是,153,16,63,1124116000,7347163,2363024.85,216000.0,2579024.85
2023,花蓮縣,花蓮市,主學里,是,否,163,15,65,234156000,1436539,1324494.15,0.0,1324494.15
2023,花蓮縣,花蓮市,主安里,是,否,146,13,69,294626999,2017993,1461413.09,0.0,1461413.09
2023,花蓮縣,花蓮市,主工里,是,是,128,7,61,263890888,2061647,1296092.4,0.0,1296092.4
2023,花蓮縣,花蓮市,主權里,否,否,347,26,175,486577599,1402240,3392904.16,0.0,3392904.16
